Tag MAC,Frequency,Polynomial,Inverse,Required Power @15mV (dBm),Required Power @40mV (dBm)
58_E6_C5_00_FC_50,750,"[0.2603235749564101, 3.4548064427131275, -39.27521815838008]","[-0.0019183889670983138, 0.09992894414045535, 7.0048049550821885]",-28.01033659602577,-22.988414277373806
58_E6_C5_00_FC_50,760,"[0.28604308983364496, 3.2764119701685357, -39.67963809599148]","[-0.0020331368142451718, 0.09197957485079288, 7.014701562741815]",-28.709242735418023,-23.700923091505324
58_E6_C5_00_FC_50,770,"[0.3121891942356726, 3.0809865522096596, -40.055391370000514]","[-0.002142686838710447, 0.08429799890841416, 7.0312637794841635]",-29.422474456770942,-24.44178538823015
58_E6_C5_00_FC_50,780,"[0.3373277878841606, 2.8666416448956893, -40.37932925316771]","[-0.002244720514410025, 0.07736398871370685, 7.0658996144066455]",-30.142514330507183,-25.214334046374013
58_E6_C5_00_FC_50,790,"[0.3689706419982014, 2.583681241339945, -40.57989075080238]","[-0.002387084370697909, 0.06856555515559778, 7.086330746636768]",-30.877292799534125,-26.028111732032173
58_E6_C5_00_FC_50,800,"[0.4060983155146835, 2.2327181228018116, -40.61890471709675]","[-0.0025640099309085077, 0.05831453228844321, 7.095339121005885]",-31.594455383257085,-26.8565592055397
58_E6_C5_00_FC_50,810,"[0.43970623510718354, 1.8999138344613664, -40.66408758875673]","[-0.002694148626182225, 0.05000798594030869, 7.12168450381674]",-32.29442409030847,-27.672086067551803
58_E6_C5_00_FC_50,820,"[0.4769813504032908, 1.5175924768201958, -40.587088554058745]","[-0.0028326097118575246, 0.04122902282765558, 7.1448055302394495]",-32.97941208916545,-28.498190941099438
58_E6_C5_00_FC_50,830,"[0.5125285577045977, 1.1226740587511717, -40.40164091155979]","[-0.0029679715089810117, 0.032951202019426945, 7.174826148940366]",-33.60273662754381,-29.285829325300803
58_E6_C5_00_FC_50,840,"[0.5418753589489325, 0.7432078440923213, -40.088007991446766]","[-0.0031145958753038684, 0.025199597397357918, 7.213471325817321]",-34.10150144611757,-29.972655197849733
58_E6_C5_00_FC_50,850,"[0.5487631979863714, 0.520000862660899, -39.857558659217]","[-0.003229954297554484, 0.020892847358803826, 7.293851912216277]",-34.42499561004334,-30.471860959541893
58_E6_C5_00_FC_50,860,"[0.5183851517314132, 0.6184414586647153, -40.02071061608837]","[-0.0032356052734479977, 0.0242079222570769, 7.448443992885618]",-34.544343983640104,-30.68525676295826
58_E6_C5_00_FC_50,870,"[0.4544407362912684, 1.026728840537586, -40.53208203174165]","[-0.003122896999349553, 0.035786267199655296, 7.672467134899509]",-34.41899133840848,-30.56065008304214
58_E6_C5_00_FC_50,880,"[0.3677211617121196, 1.6912402004366986, -41.37730914689388]","[-0.002782277956595716, 0.05904453935823133, 7.97449898093785]",-34.10064944443947,-30.13464026527395
58_E6_C5_00_FC_50,890,"[0.29560425333317997, 2.275118071089441, -41.926115186352604]","[-0.0024252007052378904, 0.08208322716401369, 8.20891020050252]",-33.597156834852555,-29.510945970649217
58_E6_C5_00_FC_50,900,"[0.25098952979218453, 2.6730707851062623, -42.1139968101777]","[-0.002141809971593945, 0.0988141945145743, 8.30932152592175]",-33.03454620784093,-28.83793765005909
58_E6_C5_00_FC_50,910,"[0.22845936527876312, 2.9127927574673356, -41.997425239353475]","[-0.0019763146977345735, 0.10792238024362343, 8.283781987042934]",-32.434021271660534,-28.143647305919316
58_E6_C5_00_FC_50,920,"[0.2110393886598107, 3.1292310431619352, -41.9349329431905]","[-0.0018081174589196977, 0.1156101863168267, 8.234182001167312]",-31.913153256163568,-27.519788373350593
58_E6_C5_00_FC_50,930,"[0.20510404920433833, 3.248770723299322, -41.76691400240658]","[-0.0017305830289194167, 0.11838472138051717, 8.140772112571526]",-31.46494188546997,-26.991569062515573
58_E6_C5_00_FC_50,940,"[0.2009026418216988, 3.355381574656014, -41.66384970284446]","[-0.0016579896461707227, 0.12046531413736751, 8.053209487884391]",-31.103981220287878,-26.552402228057485
58_E6_C5_00_FC_50,950,"[0.20171032117254112, 3.4145639791206492, -41.51388533985486]","[-0.0016312935801872318, 0.12040899494771515, 7.955363433100042]",-30.78782478947773,-26.17313034457838
58_E6_C5_00_FC_50,960,"[0.1957767069606263, 3.5216080238651792, -41.47137532590735]","[-0.0015507631980175394, 0.12300162034208306, 7.896240641044666]",-30.498948501423527,-25.81649137642274
58_E6_C5_00_FC_50,970,"[0.20613073391972694, 3.4885529334061776, -41.17882278615185]","[-0.0016157477437919647, 0.11908620926833892, 7.776006675767532]",-30.219979177704882,-25.504979225194624
58_E6_C5_00_FC_50,980,"[0.2065615089687769, 3.5146924808281668, -40.98304679446628]","[-0.0016143154889524244, 0.11896272505172736, 7.712626398377572]",-29.950256875083028,-25.20691567974767
58_E6_C5_00_FC_50,990,"[0.2087835551929982, 3.5048392391939736, -40.695439694048396]","[-0.0016503750986121132, 0.11788464775458779, 7.652478290017106]",-29.673037391915805,-24.925418769064002
58_E6_C5_00_FC_50,1000,"[0.20806870728358298, 3.5012968284576957, -40.37117869729947]","[-0.001681285087299963, 0.11773574279029056, 7.6080591302545235]",-29.36361178407444,-24.623952828488385
98_A3_16_8F_15_44,700,"[0.1404494853437539, 4.005472441807465, -36.13999950778548]","[-0.0013331170808233064, 0.14624164221886735, 7.041622040876183]",-24.262987714501648,-19.453081564527995
98_A3_16_8F_15_44,710,"[0.16106263446763736, 3.916693344976614, -36.71494950089648]","[-0.0014768451290383079, 0.1366333854005574, 7.031426424705001]",-24.927188689698355,-20.075026681313396
98_A3_16_8F_15_44,720,"[0.18450764921486726, 3.822800475079437, -37.31830890599937]","[-0.0016128287532287753, 0.12653459034774273, 7.005704156968465]",-25.612879842878353,-20.705709751895316
98_A3_16_8F_15_44,730,"[0.1996343121270636, 3.7745299564715578, -37.97026947480283]","[-0.0016524506199496283, 0.12088733355539173, 7.024524147747451]",-26.284627473917105,-21.329893363043496
98_A3_16_8F_15_44,740,"[0.22790471172799798, 3.6287584787726797, -38.4724625595271]","[-0.0018031407391851872, 0.11038163363387045, 6.992901224092271]",-26.974255047992926,-21.985121019049917
98_A3_16_8F_15_44,750,"[0.250412071696366, 3.5040005853310956, -38.98077787601969]","[-0.0018971619125805737, 0.10280204842674781, 6.995533810050186]",-27.65536247075387,-22.647376800580226
98_A3_16_8F_15_44,760,"[0.2690523102837848, 3.3846164144737356, -39.455562621006976]","[-0.0019620410101129854, 0.09711838845155911, 7.022996966636316]",-28.316746684929363,-23.308902132405255
98_A3_16_8F_15_44,770,"[0.29646040615430075, 3.179804187712143, -39.76033567853109]","[-0.0021051058192711075, 0.08831606601718664, 7.023515592953778]",-28.975163279534097,-23.996238051359317
98_A3_16_8F_15_44,780,"[0.31985122229940227, 2.983889891336708, -40.074460289158786]","[-0.002211325355805021, 0.08142689230921676, 7.05309702720045]",-29.64829625012407,-24.71476859693326
98_A3_16_8F_15_44,790,"[0.345087437217826, 2.7546610540521965, -40.32054321812633]","[-0.002332979682124678, 0.07397400125420232, 7.083336311748707]",-30.330071690123706,-25.463038910537783
98_A3_16_8F_15_44,800,"[0.377623177130464, 2.4543432267141316, -40.42663062017635]","[-0.00249536478562097, 0.06457272197089424, 7.094625460726595]",-31.01083282847913,-26.234221704968803
98_A3_16_8F_15_44,810,"[0.4085678016860402, 2.158882172853782, -40.52423315898574]","[-0.0026295911260130547, 0.05622238950980376, 7.113950299299367]",-31.681625218779732,-27.000655214141972
98_A3_16_8F_15_44,820,"[0.4410199864371869, 1.8371368135398962, -40.563684193598306]","[-0.0027499962761368354, 0.048349260670263676, 7.14027442799384]",-32.354389576749696,-27.78538222816266
98_A3_16_8F_15_44,830,"[0.47999999720310776, 1.436681774235919, -40.39375621810716]","[-0.0029217870304159774, 0.038262725299397435, 7.144593513467535]",-32.98305264296774,-28.56225119613567
98_A3_16_8F_15_44,840,"[0.512293838442856, 1.069054678768245, -40.21193489508385]","[-0.0030512397943345784, 0.030489135754698457, 7.175359402944009]",-33.559955905944065,-29.297112758179605
98_A3_16_8F_15_44,850,"[0.5359067824226531, 0.733676142105802, -39.920882595882226]","[-0.0031932203042236507, 0.023479261578621943, 7.220616178610686]",-34.00395914821223,-29.92191048632838
98_A3_16_8F_15_44,860,"[0.5332611076944365, 0.6111871151224918, -39.86773165429932]","[-0.003251252414160571, 0.021996335960120177, 7.321793626586169]",-34.30191679136141,-30.356608695979954
98_A3_16_8F_15_44,870,"[0.5041401981860737, 0.7032461679469304, -39.97023190596835]","[-0.0032800449678565056, 0.024527729148710743, 7.461218939593838]",-34.36867574159417,-30.51578663253416
98_A3_16_8F_15_44,880,"[0.43714259527873245, 1.1561827428846165, -40.58386250747415]","[-0.0030952887110320183, 0.03922172539833724, 7.708962943328444]",-34.247060685831585,-30.37028090851022
98_A3_16_8F_15_44,890,"[0.36103857135391443, 1.7318732529424237, -41.27163060418466]","[-0.002802606935668979, 0.05967754940941845, 7.974471367569831]",-33.93394157196208,-29.97000685444499
98_A3_16_8F_15_44,900,"[0.29872559137749555, 2.2409855814032356, -41.76617044644234]","[-0.0024743508624395618, 0.08029558494899984, 8.181237172144042]",-33.506754145923054,-29.434437228102205
98_A3_16_8F_15_44,910,"[0.2594320693650174, 2.6000278990566756, -41.94454932272221]","[-0.002220644688666424, 0.09503921453455255, 8.261984742949227]",-33.00098885566673,-28.823051907209845
98_A3_16_8F_15_44,920,"[0.23125563691397474, 2.895724629930451, -42.066198867220066]","[-0.00198252782666634, 0.10698761043869892, 8.282653751253681]",-32.52850968733608,-28.237332005181646
98_A3_16_8F_15_44,930,"[0.21838891101760813, 3.0725339053429015, -42.03586635469571]","[-0.0018479131986566474, 0.11275559021507141, 8.230265885796735]",-32.113727377143846,-27.729859628879844
98_A3_16_8F_15_44,940,"[0.21072493273771975, 3.2119148935086055, -42.01503084560796]","[-0.0017424399029699568, 0.11640824721487124, 8.160326016350657]",-31.77164521481283,-27.299154582279108
98_A3_16_8F_15_44,950,"[0.20815482823687254, 3.2999332913702855, -41.91834410261077]","[-0.001686094492452098, 0.11782580898511986, 8.077086088752763]",-31.455448185387976,-26.912752129137225
98_A3_16_8F_15_44,960,"[0.2097769079355312, 3.346376561934844, -41.76054238108806]","[-0.0016708905762926377, 0.11742519941359932, 7.9833806564163465]",-31.159980175983776,-26.561553793622164
98_A3_16_8F_15_44,970,"[0.21200412442572103, 3.389157131930406, -41.63416479234255]","[-0.001655297937524198, 0.11688733257053455, 7.894457214375587]",-30.901417283989147,-26.2470562521894
98_A3_16_8F_15_44,980,"[0.21573544250734514, 3.3918470642830507, -41.39610837274106]","[-0.001679952607754245, 0.11547814129761802, 7.814291297939784]",-30.628712637464226,-25.948301848197822
98_A3_16_8F_15_44,990,"[0.2181750408421373, 3.385659949200802, -41.121999863557946]","[-0.0017140189804339906, 0.11431724949419103, 7.750009195658727]",-30.35346826457433,-25.66381921734453
98_A3_16_8F_15_44,1000,"[0.21733840447953232, 3.391042061909665, -40.83293061745331]","[-0.0017359255355028729, 0.11430968012860238, 7.704518589301938]",-30.055959489859557,-25.366280813003776
58_E6_C5_00_F6_64,700,"[0.19331759022451142, 3.6151664227831755, -35.429365490034776]","[-0.0020218062498698506, 0.11908760807157451, 6.780482625236626]",-24.22161184539242,-19.462819131517918
58_E6_C5_00_F6_64,710,"[0.2099283706911565, 3.550197207912189, -36.05416309657975]","[-0.0020926970079127734, 0.11202008170821588, 6.795120338956833]",-24.9005335925931,-20.101243636167485
58_E6_C5_00_F6_64,720,"[0.21899647177188578, 3.5457848184813687, -36.79826409237182]","[-0.0020383487318416456, 0.10983485169732818, 6.851757113987197]",-25.590082315725642,-20.738224211991422
58_E6_C5_00_F6_64,730,"[0.23668274578171591, 3.4789721540087037, -37.44320778487455]","[-0.0020747021703632893, 0.1038626273144791, 6.867850424295209]",-26.286255132448403,-21.38895993090751
58_E6_C5_00_F6_64,740,"[0.25796648747550327, 3.382368398469896, -38.04843514160638]","[-0.0021334143879825893, 0.09691968117263887, 6.873268656375522]",-26.99700522517349,-22.060921323275416
58_E6_C5_00_F6_64,750,"[0.277475094276171, 3.2755782449287016, -38.60519360420432]","[-0.002179313062336682, 0.09119286931927727, 6.897630156240572]",-27.699889716374834,-22.746145952552617
58_E6_C5_00_F6_64,760,"[0.2994285917571101, 3.134027794854186, -39.0815903172032]","[-0.002249356938702471, 0.08477982088500116, 6.918639203478543]",-28.39861539243953,-23.445965715207926
58_E6_C5_00_F6_64,770,"[0.32065287387930735, 2.972010591279668, -39.48453411913366]","[-0.0023224757055258223, 0.07884143062675296, 6.952308597943743]",-29.0846608803735,-24.157754993094954
58_E6_C5_00_F6_64,780,"[0.34241433155141904, 2.7880050867420216, -39.857220949457044]","[-0.00239726862333838, 0.0729778042041923, 6.99545862388775]",-29.796055423370053,-24.913089696591292
58_E6_C5_00_F6_64,790,"[0.37109556598040505, 2.5322878319178916, -40.10043706404708]","[-0.0025215784639769285, 0.06492886288361818, 7.021768515583572]",-30.521431839208944,-25.709326529600787
58_E6_C5_00_F6_64,800,"[0.3995728745637041, 2.264459300215586, -40.313447770574825]","[-0.002625740241552782, 0.05770013811239811, 7.0587770593198655]",-31.250896290279677,-26.52280998355947
58_E6_C5_00_F6_64,810,"[0.4319527956367417, 1.9492900663765242, -40.39998050889593]","[-0.002751198968205778, 0.04952492250008293, 7.084925697161626]",-31.953463822320685,-27.331343519101395
58_E6_C5_00_F6_64,820,"[0.46480959861186444, 1.6207542429500785, -40.46803180145719]","[-0.0028458066682406635, 0.04240617020921064, 7.122565222836881]",-32.67025007367697,-28.164214017954418
58_E6_C5_00_F6_64,830,"[0.5015288145576392, 1.231314054459799, -40.3423710707015]","[-0.0029746741104437913, 0.03405384439514367, 7.149610825708338]",-33.329931235626624,-28.975482289061823
58_E6_C5_00_F6_64,840,"[0.5331387562673666, 0.8538891451295342, -40.124946611432584]","[-0.0030965863028137113, 0.02670954162661869, 7.189948389718296]",-33.902779735908005,-29.720190058767383
58_E6_C5_00_F6_64,850,"[0.5499227717618419, 0.5636533399157141, -39.880952474072735]","[-0.0032119739258128933, 0.021290660346684642, 7.256166977269124]",-34.32167254918909,-30.3184467632355
58_E6_C5_00_F6_64,860,"[0.5367882427280961, 0.5195308486741542, -39.88861854064025]","[-0.0032560856724068864, 0.021394769805262545, 7.3765444250614705]",-34.54514707712586,-30.667607840799274
58_E6_C5_00_F6_64,870,"[0.48862994623302497, 0.7829862580173794, -40.22623457559822]","[-0.0032105317121925337, 0.028591087941022327, 7.561142912181817]",-34.522483233659685,-30.68869861930314
58_E6_C5_00_F6_64,880,"[0.4096459544239922, 1.3619346807503638, -40.98208108197755]","[-0.002960296549860065, 0.04717270288112814, 7.831493234102398]",-34.28974028622961,-30.38367504583549
58_E6_C5_00_F6_64,890,"[0.33293903758482374, 1.9682135733177146, -41.623689747393904]","[-0.0026330822341850586, 0.06930698374739584, 8.082225156720886]",-33.85204820248583,-29.832608769969656
58_E6_C5_00_F6_64,900,"[0.2836718729656516, 2.3861408146277667, -41.85280545591645]","[-0.0023743728457293408, 0.08593322631396495, 8.207072174031557]",-33.31069848114909,-29.19046054558563
58_E6_C5_00_F6_64,910,"[0.2543960490258823, 2.676979652282506, -41.84460446282962]","[-0.002179118935980741, 0.09715896848895746, 8.21942425267967]",-32.72958662088409,-28.50777062272946
58_E6_C5_00_F6_64,920,"[0.23476936687291847, 2.9076037939592747, -41.799172038757916]","[-0.0020075707983063735, 0.10557610770579502, 8.184899944205835]",-32.20354542156913,-27.878670126937525
58_E6_C5_00_F6_64,930,"[0.22694406177039123, 3.0407738827220894, -41.64217233245411]","[-0.0019212553783471329, 0.10916012240443332, 8.102762248610567]",-31.74330158544319,-27.33690745055901
58_E6_C5_00_F6_64,940,"[0.22489440561966537, 3.130345880606558, -41.4987439644978]","[-0.0018691920315563543, 0.11046936661761468, 8.00638110753937]",-31.372338977549692,-26.890950155735034
58_E6_C5_00_F6_64,950,"[0.22588866068804936, 3.1854138451686937, -41.31984933874731]","[-0.0018484355350815334, 0.11045056893815694, 7.909084931015706]",-31.037026134062934,-26.495386791366567
58_E6_C5_00_F6_64,960,"[0.22593186596532758, 3.2442207708061197, -41.17765973515254]","[-0.001819786080442118, 0.11080993831526045, 7.825089957144681]",-30.7352675762179,-26.13567759788969
58_E6_C5_00_F6_64,970,"[0.23052300650559546, 3.261413807985699, -40.978697995022586]","[-0.00183274518531172, 0.10931224333077985, 7.729075254805996]",-30.456076934360382,-25.810817348706383
58_E6_C5_00_F6_64,980,"[0.23016204721649017, 3.2989703975292866, -40.81068714717012]","[-0.0018225262264713246, 0.10952894036951896, 7.667370903865643]",-30.189008064543785,-25.509176642550326
58_E6_C5_00_F6_64,990,"[0.23515266586345854, 3.2674993805642925, -40.476498535541225]","[-0.0018897240965448394, 0.10713892389304552, 7.592789469323311]",-29.903445665766554,-25.22316932054124
58_E6_C5_00_F6_64,1000,"[0.23282508353701414, 3.2819679543526616, -40.19677245732639]","[-0.0019077750024618185, 0.10749764298141787, 7.552920711689397]",-29.601607371926306,-24.921743766144353
98_A3_16_8F_EA_5C,700,"[0.12107789960384473, 4.133813110274016, -36.03189996424447]","[-0.0011338873191498065, 0.1552582308381979, 7.077243287804979]",-23.949397417212765,-19.135154043049837
98_A3_16_8F_EA_5C,710,"[0.13241759040243342, 4.108748255348618, -36.69804763328819]","[-0.001187107186906975, 0.14972360640787696, 7.10958383716675]",-24.600261942205698,-19.739454337358953
98_A3_16_8F_EA_5C,720,"[0.16653759597386142, 3.941076960920639, -37.16539645349184]","[-0.001458394034177015, 0.13422524101255615, 7.030959558645895]",-25.27145275952138,-20.361023059694915
98_A3_16_8F_EA_5C,730,"[0.17434687562931878, 3.9465261457313647, -37.899557372721006]","[-0.0014357355703680968, 0.1313774996211354, 7.079083578781678]",-25.93358738008648,-20.968815230354636
98_A3_16_8F_EA_5C,740,"[0.20994183479739892, 3.754389968774196, -38.321025864604316]","[-0.0016724312127384846, 0.11724297837619328, 7.009738841167531]",-26.614333373995315,-21.614680706678637
98_A3_16_8F_EA_5C,750,"[0.22625441841983673, 3.6776230056267085, -38.89750160882219]","[-0.0017209334513247365, 0.11181153673764668, 7.034033514042747]",-27.27906899072141,-22.252361632670773
98_A3_16_8F_EA_5C,760,"[0.2498199364139912, 3.529558621042753, -39.326814797635976]","[-0.0018384719284093797, 0.10379959560583786, 7.035995069176029]",-27.93652939396746,-22.90719088659522
98_A3_16_8F_EA_5C,770,"[0.27475841018321, 3.3491656352020205, -39.67057001115512]","[-0.001968584824545047, 0.09567120966164251, 7.042610806195223]",-28.5859106765995,-23.57703552716303
98_A3_16_8F_EA_5C,780,"[0.29591332958618594, 3.177533893645151, -40.02834038707779]","[-0.002065430100886498, 0.08927106537741744, 7.076149460641044]",-29.253328064033248,-24.28006212687051
98_A3_16_8F_EA_5C,790,"[0.3236717060850834, 2.937410516971796, -40.26275780410587]","[-0.0022149986761503793, 0.0805953676914314, 7.0923926838301234]",-29.93444458920124,-25.022534420925968
98_A3_16_8F_EA_5C,800,"[0.35513539864597626, 2.6550658908311693, -40.41314328311508]","[-0.0023779782790199454, 0.07120965858303804, 7.103015991606625]",-30.618693371130313,-25.786302559553004
98_A3_16_8F_EA_5C,810,"[0.38510243649122067, 2.374807395822678, -40.544448548246294]","[-0.0025148544609390378, 0.06287025156990926, 7.122358561530983]",-31.28918836242415,-26.543661223404392
98_A3_16_8F_EA_5C,820,"[0.4198030208950911, 2.045272221764826, -40.591727261475256]","[-0.00266278550982994, 0.05370285532549751, 7.13437214288837]",-31.974386888842336,-27.33435575969741
98_A3_16_8F_EA_5C,830,"[0.45488035759973994, 1.6950371833778621, -40.57419898532198]","[-0.002794480862824392, 0.04522587595698658, 7.155427051432405]",-32.648071771117486,-28.131475828960724
98_A3_16_8F_EA_5C,840,"[0.495502971887367, 1.271953586739484, -40.353478848759906]","[-0.0029683589675979253, 0.0349741621960523, 7.159709842217008]",-33.27517585362244,-28.91867438393665
98_A3_16_8F_EA_5C,850,"[0.5297206938975657, 0.8615469766634737, -40.02195952612896]","[-0.0031393385140264483, 0.02579907086775925, 7.182374926613032]",-33.80412134144785,-29.635466573273924
98_A3_16_8F_EA_5C,860,"[0.5417000571079661, 0.6219616587355542, -39.872580100198505]","[-0.003223224987490261, 0.02189660895952476, 7.260677140560374]",-34.215699893850186,-30.206875346589513
98_A3_16_8F_EA_5C,870,"[0.5311106434991781, 0.5472831767396164, -39.781981397347074]","[-0.003309063345534377, 0.020395087394728673, 7.365448982772568]",-34.40499211395785,-30.535855519054195
98_A3_16_8F_EA_5C,880,"[0.47857973215023236, 0.8504626702385912, -40.20579348662434]","[-0.003217961817518379, 0.029811069245003853, 7.575573487055912]",-34.393016238695814,-30.556106800702892
98_A3_16_8F_EA_5C,890,"[0.40126815559610945, 1.4041361872425917, -40.91307311095389]","[-0.0029789430015325813, 0.04803738330888866, 7.849728106771925]",-34.16788740546049,-30.272994480434566
98_A3_16_8F_EA_5C,900,"[0.3286565177402886, 1.9766611522135265, -41.566330532634126]","[-0.0026463910325979258, 0.06987192004967095, 8.104158466292677]",-33.80321853298519,-29.802363263967763
98_A3_16_8F_EA_5C,910,"[0.2753486889542454, 2.439970452617227, -41.953914982415455]","[-0.0023263929733854313, 0.08892132266314813, 8.25763628157036]",-33.327073014346254,-29.206259513110542
98_A3_16_8F_EA_5C,920,"[0.23782303948538763, 2.8099620063828903, -42.21190312683818]","[-0.0020291969867969354, 0.10437059409952269, 8.326894613619414]",-32.85830115442659,-28.610036136316857
98_A3_16_8F_EA_5C,930,"[0.2168099948903935, 3.0552171492542155, -42.28908097789652]","[-0.0018313595254293622, 0.11350906152146735, 8.311008080269168]",-32.42541568324195,-28.06843930264037
98_A3_16_8F_EA_5C,940,"[0.21048309544259783, 3.1828776534004164, -42.21416350353273]","[-0.0017442911686138375, 0.11645785738812205, 8.228238028011328]",-32.05118569913576,-27.608692999836297
98_A3_16_8F_EA_5C,950,"[0.20784256226135917, 3.276847673255553, -42.110067488340306]","[-0.0016849971406058453, 0.11793160888974766, 8.137447697640171]",-31.71197859763486,-27.19388484003334
98_A3_16_8F_EA_5C,960,"[0.20593535036167587, 3.358159987007014, -41.99801323661269]","[-0.0016368753188815215, 0.11897911296548735, 8.051154697455651]",-31.393713125219904,-26.807832283149367
98_A3_16_8F_EA_5C,970,"[0.2082204829258001, 3.4063336793316634, -41.86758283542345]","[-0.001618822957191869, 0.11840015924276054, 7.953884654542497]",-31.116067845166782,-26.468599238936974
98_A3_16_8F_EA_5C,980,"[0.2096522056883355, 3.4344671359924424, -41.66940804470431]","[-0.0016189107453648862, 0.11792671236772917, 7.87672464099456]",-30.831206651213723,-26.147160875679585
98_A3_16_8F_EA_5C,990,"[0.20891163937486557, 3.462035932329956, -41.46008338419079]","[-0.001617105959307138, 0.11813648008187964, 7.820727175251484]",-30.552655275874258,-25.84621575048427
98_A3_16_8F_EA_5C,1000,"[0.21235789928382093, 3.4314000395267197, -41.081657884881736]","[-0.0016766773009166366, 0.11646495004083784, 7.754604650089925]",-30.23192004149754,-25.53390624211162
B4_3A_45_80_89_AC,700,"[0.13047105256790312, 4.109661326339776, -36.5865395414602]","[-0.0011851789345118109, 0.1504488050690145, 7.105736588030423]",-24.500556213370537,-19.651066195819375
B4_3A_45_80_89_AC,710,"[0.15297746576343182, 4.011116145702711, -37.168300014626574]","[-0.0013417695649207445, 0.14024926755661363, 7.090610074836704]",-25.18413039381616,-20.290084479847685
B4_3A_45_80_89_AC,720,"[0.1814856346066689, 3.8770137925154016, -37.70907289987931]","[-0.001527483326596905, 0.12828097234350616, 7.049092846470891]",-25.87899350416784,-20.937610418909014
B4_3A_45_80_89_AC,730,"[0.19662955044371405, 3.8310203391692306, -38.3912568901061]","[-0.0015652932066263798, 0.12263174207735754, 7.069442992470541]",-26.574671624646413,-21.58338285732452
B4_3A_45_80_89_AC,740,"[0.22231899082382642, 3.7009480890135977, -38.93136804816179]","[-0.0016902640800181275, 0.11333158917537434, 7.052723935124838]",-27.278630532828906,-22.253737287245674
B4_3A_45_80_89_AC,750,"[0.2565969996392147, 3.4879949792725933, -39.31000965010374]","[-0.0018825774679894793, 0.10143156455784087, 7.013354233628545]",-27.982580838487017,-22.951487867932812
B4_3A_45_80_89_AC,760,"[0.27637500432769974, 3.3568126367889644, -39.78252543685199]","[-0.0019511504951069867, 0.09557006378505754, 7.041940171796968]",-28.665302286930107,-23.63878374489286
B4_3A_45_80_89_AC,770,"[0.3033420407238083, 3.1512417657565943, -40.10551277801628]","[-0.0020808642964667574, 0.0873085074264177, 7.051326951683125]",-29.347222137431,-24.353134357815776
B4_3A_45_80_89_AC,780,"[0.3308458626324444, 2.918707779466267, -40.37474464694819]","[-0.002209112865478034, 0.07935684538084713, 7.073229217070512]",-30.0444674495739,-25.105888693526005
B4_3A_45_80_89_AC,790,"[0.36015689290540187, 2.6527563376412138, -40.57698634009783]","[-0.002348833102178438, 0.07092835412316395, 7.09608682777225]",-30.751965505712164,-25.890333631448236
B4_3A_45_80_89_AC,800,"[0.39182742469982756, 2.355007600442782, -40.713959388442795]","[-0.002484756631094588, 0.06251441155330792, 7.120549432967295]",-31.46300010008195,-26.694698614737277
B4_3A_45_80_89_AC,810,"[0.42627121603695817, 2.019189284765104, -40.74161248141521]","[-0.002632395802795893, 0.05353517595576817, 7.1377759236651235]",-32.147471270342386,-27.492439679617583
B4_3A_45_80_89_AC,820,"[0.4599733749914493, 1.676426135510195, -40.74956110217984]","[-0.0027487960736884815, 0.04575758663617148, 7.168987526921534]",-32.83648371405701,-28.30618693477747
B4_3A_45_80_89_AC,830,"[0.49715712344185864, 1.2783731656769353, -40.575535242851394]","[-0.002891864073526441, 0.03701723907823643, 7.191124515698067]",-33.467716925886215,-29.094540309342676
B4_3A_45_80_89_AC,840,"[0.5282565154430279, 0.9003336043745702, -40.321927465731996]","[-0.003026698177605108, 0.029377548368745, 7.227873391091706]",-34.00979075132597,-29.812279612700337
B4_3A_45_80_89_AC,850,"[0.5436080289620903, 0.6159566350415409, -40.040528434271685]","[-0.0031557469267862763, 0.02376054222044334, 7.291837781892383]",-34.385917953473005,-30.37101212944906
B4_3A_45_80_89_AC,860,"[0.5263694479833461, 0.6077113165269626, -40.090614644252476]","[-0.0031881194806474633, 0.024731908946312785, 7.420548446764847]",-34.584752652244774,-30.68609403293778
B4_3A_45_80_89_AC,870,"[0.4765834058241782, 0.8881984687387278, -40.44133804805769]","[-0.003134897962474334, 0.03246055710279579, 7.608183485878593]",-34.541010494175765,-30.679614222881966
B4_3A_45_80_89_AC,880,"[0.39623769499034045, 1.4826848622320554, -41.2175094375124]","[-0.0028651316125814412, 0.05200283497985382, 7.885829491120442]",-34.296501040321616,-30.35612787460605
B4_3A_45_80_89_AC,890,"[0.32062220974799804, 2.0855957684307844, -41.8658944451301]","[-0.002525731757676347, 0.07440648877780827, 8.135116088921288]",-33.86670192215338,-29.809410019256532
B4_3A_45_80_89_AC,900,"[0.2703931833774866, 2.51640954893662, -42.14041961712299]","[-0.0022421033282715944, 0.09190295217498878, 8.26739500234143]",-33.34291811690261,-29.178223221429544
B4_3A_45_80_89_AC,910,"[0.24105854946971605, 2.810892941712913, -42.16215849843084]","[-0.0020364253586337695, 0.1032924740206241, 8.280689244962817]",-32.78230777781358,-28.51282912460332
B4_3A_45_80_89_AC,920,"[0.22257899990802035, 3.03069058037772, -42.10734898499232]","[-0.0018736898773666379, 0.11114121930034661, 8.241214202705459]",-32.267795664759994,-27.898679216809498
B4_3A_45_80_89_AC,930,"[0.21088514981123072, 3.202117961932405, -42.05582307702107]","[-0.00174513992555921, 0.11633968211707076, 8.17617006595921]",-31.837793071091994,-27.373906306336917
